Annotation Cluster 1	EnrichmentScore:11.863027746032701
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	42	47.19101123595505	1.70682629248583e-17	ENSG00000042493, ENSG00000135404, ENSG00000026508, ENSG00000090013, ENSG00000182718, ENSG00000103811, ENSG00000120708, ENSG00000135046, ENSG00000135821, ENSG00000148180, ENSG00000111275, ENSG00000131981, ENSG00000163220, ENSG00000164111, ENSG00000117450, ENSG00000101439, ENSG00000165140, ENSG00000084234, ENSG00000100985, ENSG00000182220, ENSG00000160255, ENSG00000102265, ENSG00000160213, ENSG00000164733, ENSG00000105223, ENSG00000177156, ENSG00000090382, ENSG00000101160, ENSG00000137710, ENSG00000163191, ENSG00000072274, ENSG00000179218, ENSG00000197746, ENSG00000137575, ENSG00000117984, ENSG00000119655, ENSG00000030582, ENSG00000143546, ENSG00000204389, ENSG00000167552, ENSG00000127951, ENSG00000100097	89	2219	20587	4.378194449367313	3.61847174006996e-15	3.61847174006996e-15	3.2088334298733605e-13
GOTERM_CC_DIRECT	GO:0005615~extracellular space	34	38.20224719101123	1.1305953006856602e-12	ENSG00000042493, ENSG00000135404, ENSG00000182718, ENSG00000103811, ENSG00000120708, ENSG00000135046, ENSG00000148180, ENSG00000131981, ENSG00000163220, ENSG00000117450, ENSG00000101439, ENSG00000100985, ENSG00000185215, ENSG00000161921, ENSG00000102265, ENSG00000160213, ENSG00000164733, ENSG00000090382, ENSG00000101160, ENSG00000137710, ENSG00000163191, ENSG00000072274, ENSG00000179218, ENSG00000197746, ENSG00000137575, ENSG00000117984, ENSG00000119655, ENSG00000163131, ENSG00000030582, ENSG00000143546, ENSG00000127951, ENSG00000121552, ENSG00000100097, ENSG00000104870	89	1946	20587	4.041467949236117	2.3967450246686894e-10	1.1984310187268e-10	1.0627595826445205e-08
GOTERM_CC_DIRECT	GO:0005576~extracellular region	35	39.325842696629216	2.127497332677282e-12	ENSG00000135404, ENSG00000131669, ENSG00000182718, ENSG00000115956, ENSG00000103811, ENSG00000120708, ENSG00000135046, ENSG00000148180, ENSG00000131981, ENSG00000163220, ENSG00000164111, ENSG00000216490, ENSG00000101439, ENSG00000100985, ENSG00000161921, ENSG00000102265, ENSG00000160213, ENSG00000164733, ENSG00000146070, ENSG00000090382, ENSG00000101160, ENSG00000163191, ENSG00000072274, ENSG00000179218, ENSG00000197746, ENSG00000137575, ENSG00000117984, ENSG00000119655, ENSG00000163131, ENSG00000030582, ENSG00000143546, ENSG00000204389, ENSG00000127951, ENSG00000100097, ENSG00000011422	89	2119	20587	3.820675429898564	4.5103432100290775e-10	1.5034314484252792e-10	1.3332316618110966e-08
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	29	32.58426966292135	8.600495864719652e-08	ENSG00000135404, ENSG00000131669, ENSG00000182718, ENSG00000120708, ENSG00000135046, ENSG00000148180, ENSG00000131981, ENSG00000163220, ENSG00000216490, ENSG00000101439, ENSG00000100985, ENSG00000161921, ENSG00000102265, ENSG00000164733, ENSG00000146070, ENSG00000090382, ENSG00000072274, ENSG00000179218, ENSG00000197746, ENSG00000137575, ENSG00000117984, ENSG00000119655, ENSG00000163131, ENSG00000030582, ENSG00000143546, ENSG00000204389, ENSG00000127951, ENSG00000100097, ENSG00000011422	81	2133	17662	2.964572010672964	2.408136044795839e-06	1.2040694210607513e-06	0.00010750619830899566
Annotation Cluster 2	EnrichmentScore:7.973632555128806
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0458~Lysosome	17	19.101123595505616	1.4993062385743066e-11	ENSG00000107798, ENSG00000105223, ENSG00000101160, ENSG00000135404, ENSG00000103811, ENSG00000179218, ENSG00000197746, ENSG00000117984, ENSG00000163131, ENSG00000119655, ENSG00000030582, ENSG00000216490, ENSG00000182220, ENSG00000164713, ENSG00000102575, ENSG00000164733, ENSG00000129226	81	386	17662	9.603211155888186	4.198073000338809e-10	4.1980574680080584e-10	3.748265596435766e-08
GOTERM_CC_DIRECT	GO:0005764~lysosome	13	14.606741573033707	8.127116255387333e-09	ENSG00000107798, ENSG00000101160, ENSG00000103811, ENSG00000197746, ENSG00000117984, ENSG00000163131, ENSG00000119655, ENSG00000030582, ENSG00000216490, ENSG00000182220, ENSG00000102575, ENSG00000164733, ENSG00000129226	89	310	20587	9.700289960130482	1.7229471576118982e-06	3.4458972922842294e-07	3.0557957120256375e-05
KEGG_PATHWAY	hsa04142:Lysosome	11	12.359550561797752	2.6535634468466305e-08	ENSG00000163131, ENSG00000119655, ENSG00000107798, ENSG00000101160, ENSG00000135404, ENSG00000103811, ENSG00000102575, ENSG00000197746, ENSG00000117984, ENSG00000164733, ENSG00000129226	60	132	8205	11.395833333333332	4.511047744570895e-06	4.5110578596392715e-06	0.0004351844052828474
