Annotation Cluster 1	EnrichmentScore:2.612418721364311
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0031640~killing of cells of other organism	4	8.695652173913043	0.00037912016299448227	ENSG00000197903, ENSG00000105697, ENSG00000163736, ENSG00000081041	39	72	19357	27.574074074074073	0.17050788844456632	0.05699541559574371	5.630175942216468
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	4	8.695652173913043	0.001269433238071548	ENSG00000197903, ENSG00000105697, ENSG00000163736, ENSG00000081041	39	109	19357	18.21406727828746	0.4653955481819291	0.12516611727385463	12.36427973881688
UP_KW_MOLECULAR_FUNCTION	KW-0044~Antibiotic	4	8.695652173913043	0.0013866829847070492	ENSG00000197903, ENSG00000197629, ENSG00000105697, ENSG00000163736	28	97	11735	17.282768777614137	0.04343319581781846	0.03525648256465126	3.5256482564651264
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	4	8.695652173913043	0.0021028823366579913	ENSG00000197903, ENSG00000197629, ENSG00000105697, ENSG00000129538	39	130	19357	15.27179487179487	0.6457713157404534	0.13828312880379479	13.660016983255186
UP_KW_MOLECULAR_FUNCTION	KW-0929~Antimicrobial	4	8.695652173913043	0.002203530160290704	ENSG00000197903, ENSG00000197629, ENSG00000105697, ENSG00000163736	28	114	11735	14.705513784461154	0.06815684600820271	0.03525648256465126	3.5256482564651264
GOTERM_BP_DIRECT	GO:0042742~defense response to bacterium	4	8.695652173913043	0.011406857713904027	ENSG00000197629, ENSG00000105697, ENSG00000163736, ENSG00000136634	39	239	19357	8.306834030683403	0.9965031774261285	0.4686317377462238	46.29283088892718
GOTERM_BP_DIRECT	GO:0050829~defense response to Gram-negative bacterium	3	6.521739130434782	0.014642155656909446	ENSG00000197903, ENSG00000197629, ENSG00000105697	39	94	19357	15.840425531914894	0.9993052455941341	0.5493509664778576	54.26651534984111
Annotation Cluster 2	EnrichmentScore:2.4454375573193654
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	14	30.434782608695656	0.00012557253065946137	ENSG00000177575, ENSG00000105697, ENSG00000173372, ENSG00000159189, ENSG00000136634, ENSG00000173369, ENSG00000197629, ENSG00000155719, ENSG00000163736, ENSG00000129538, ENSG00000203747, ENSG00000081041, ENSG00000143387, ENSG00000182853	36	2133	17662	3.220138563317185	0.0028841822892032853	0.0028881682051676116	0.28881682051676116
GOTERM_CC_DIRECT	GO:0005576~extracellular region	12	26.08695652173913	0.0022794565092151614	ENSG00000177575, ENSG00000197629, ENSG00000105697, ENSG00000155719, ENSG00000173372, ENSG00000100600, ENSG00000159189, ENSG00000163736, ENSG00000136634, ENSG00000081041, ENSG00000143387, ENSG00000173369	42	2119	20587	2.775837659273242	0.19857161906858278	0.07370242713129023	7.2942608294885165
UP_KW_DOMAIN	KW-0732~Signal	17	36.95652173913043	0.002568147827342652	ENSG00000177575, ENSG00000105697, ENSG00000156113, ENSG00000173372, ENSG00000136235, ENSG00000159189, ENSG00000136634, ENSG00000173369, ENSG00000197629, ENSG00000155719, ENSG00000100600, ENSG00000163736, ENSG00000129538, ENSG00000203747, ENSG00000081041, ENSG00000143387, ENSG00000182853	29	4357	14500	1.9508836355290333	0.025386709470175295	0.01284073913671326	1.2840739136713262
GOTERM_BP_DIRECT	GO:0006955~immune response	6	13.043478260869565	0.0027277338206559143	ENSG00000105697, ENSG00000159189, ENSG00000203747, ENSG00000136634, ENSG00000081041, ENSG00000143387	39	497	19357	5.99195171026157	0.7398794773671733	0.14941919706481843	14.760070785104782
GOTERM_CC_DIRECT	GO:0005615~extracellular space	10	21.73913043478261	0.012810410094026095	ENSG00000197903, ENSG00000105697, ENSG00000100292, ENSG00000159189, ENSG00000163736, ENSG00000203747, ENSG00000136634, ENSG00000081041, ENSG00000143387, ENSG00000182853	42	1946	20587	2.5188420692017814	0.7136778154724905	0.22591089189575952	22.358191362879293
UP_KW_PTM	KW-1015~Disulfide bond	14	30.434782608695656	0.08273012083939904	ENSG00000177575, ENSG00000105697, ENSG00000173372, ENSG00000159189, ENSG00000136634, ENSG00000173369, ENSG00000100600, ENSG00000163736, ENSG00000129538, ENSG00000203747, ENSG00000081041, ENSG00000143387, ENSG00000182853, ENSG00000038945	34	3808	14104	1.5250865051903115	0.7696165623803128	0.49638072503639424	49.63807250363942
Annotation Cluster 3	EnrichmentScore:2.3985871585448835
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005602~complement component C1 complex	3	6.521739130434782	1.1594477576439674e-05	ENSG00000173372, ENSG00000159189, ENSG00000173369	42	3	20587	490.1666666666667	0.0011240386396919044	0.0011246643249146484	0.11130698473382086
OMIM_DISEASE	613652~C1q deficiency	3	6.521739130434782	2.1284222612666756e-05	ENSG00000173372, ENSG00000159189, ENSG00000173369	17	3	5812	341.88235294117646	0.0004894225235794192	0.0004895371200913354	0.04895371200913354
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	6	13.043478260869565	5.7777215639122816e-05	ENSG00000197903, ENSG00000173372, ENSG00000159189, ENSG00000203747, ENSG00000136634, ENSG00000173369	27	136	8205	13.406862745098039	0.005761228584812983	0.005777721563912282	0.5662167132634036
GOTERM_BP_DIRECT	GO:0098883~synapse disassembly	3	6.521739130434782	0.00010429356242518098	ENSG00000173372, ENSG00000159189, ENSG00000173369	39	8	19357	186.125	0.050119800072343734	0.05141672627561423	5.0790964901063145
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	5	10.869565217391305	0.00021595955884239925	ENSG00000173372, ENSG00000159189, ENSG00000203747, ENSG00000136634, ENSG00000173369	27	96	8205	15.827546296296294	0.02136671530981038	0.010797977942119962	1.0582018383277563
INTERPRO	IPR008160:Collagen triple helix repeat	4	8.695652173913043	0.0006421459949673103	ENSG00000173372, ENSG00000159189, ENSG00000173369, ENSG00000038945	40	83	19139	23.059036144578315	0.060406711470082475	0.062288161511829095	6.22881615118291
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	4	8.695652173913043	0.0008141202651897758	ENSG00000173372, ENSG00000159189, ENSG00000173369, ENSG00000038945	42	92	20587	21.311594202898547	0.07596176523751397	0.03948483286170413	3.9077772729109244
UP_KW_DOMAIN	KW-0176~Collagen	4	8.695652173913043	0.0008170681551133326	ENSG00000173372, ENSG00000159189, ENSG00000173369, ENSG00000038945	29	96	14500	20.833333333333332	0.00814070489797547	0.008170681551133326	0.8170681551133325
BIOCARTA	h_classicPathway:Classical Complement Pathway	3	6.521739130434782	0.0011712009494656186	ENSG00000173372, ENSG00000159189, ENSG00000173369	7	15	1623	46.37142857142857	0.01165047486119597	0.010509372845074416	1.0509372845074416
UP_SEQ_FEATURE	DOMAIN:Collagen-like	3	6.521739130434782	0.001613155534932622	ENSG00000173372, ENSG00000159189, ENSG00000038945	38	33	20516	49.081339712918655	0.32668514955787153	0.24813181040282756	24.813181040282757
KEGG_PATHWAY	hsa05133:Pertussis	4	8.695652173913043	0.0017035927593487647	ENSG00000173372, ENSG00000159189, ENSG00000136634, ENSG00000173369	27	76	8205	15.994152046783626	0.15676074911499072	0.0567864253116255	5.565069680539297
UP_SEQ_FEATURE	DOMAIN:C1q	3	6.521739130434782	0.0020255657992067555	ENSG00000173372, ENSG00000159189, ENSG00000173369	38	37	20516	43.775248933143665	0.39150519736016265	0.24813181040282756	24.813181040282757
BIOCARTA	h_compPathway:Complement Pathway	3	6.521739130434782	0.002101874569014883	ENSG00000173372, ENSG00000159189, ENSG00000173369	7	20	1623	34.77857142857143	0.02082105144881452	0.010509372845074416	1.0509372845074416
INTERPRO	IPR001073:Complement C1q protein	3	6.521739130434782	0.0023072833548522255	ENSG00000173372, ENSG00000159189, ENSG00000173369	40	35	19139	41.012142857142855	0.20073687996785117	0.11190324271033295	11.190324271033294
SMART	SM00110:C1Q	3	6.521739130434782	0.0023810899941828505	ENSG00000173372, ENSG00000159189, ENSG00000173369	24	33	10374	39.29545454545455	0.05560833840698676	0.057146159860388415	5.714615986038842
UP_KW_BIOLOGICAL_PROCESS	KW-0180~Complement pathway	3	6.521739130434782	0.0025472503414073473	ENSG00000173372, ENSG00000159189, ENSG00000173369	26	34	11248	38.171945701357465	0.07837420798785288	0.08151201092503511	8.151201092503511
